Gene,Rep,Temp.hot,N.Correct,N.total,N.is.SD,N.is.SC
4831,2,1,695,695,1,0
4831,1,1,571,591,0,1
4831,2,1,927,957,0,1
4832,1,1,1390,1391,1,0
4832,2,1,1259,1260,1,0
4832,1,1,259,259,0,1
4832,2,1,117,117,0,1
4833,1,1,48,48,1,0
4833,2,1,47,47,1,0
4833,1,1,55,55,0,1
4833,2,1,56,60,0,1
4834,1,1,98,98,1,0
4834,2,1,64,64,1,0
4834,1,1,75,75,0,1
4834,2,1,45,45,0,1
4835,1,1,390,396,1,0
4835,2,1,468,474,1,0
4835,1,1,705,705,0,1
4835,2,1,691,693,0,1
4836,1,1,273,275,1,0
4836,2,1,360,361,1,0
4836,1,1,368,368,0,1
4836,2,1,443,444,0,1
4837,1,1,184,184,1,0
4837,2,1,329,329,1,0
4837,1,1,457,459,0,1
4837,2,1,527,527,0,1
4838,1,1,475,478,1,0
4838,2,1,804,805,1,0
4838,1,1,1191,1215,0,1
4838,2,1,1013,1032,0,1
4839,1,1,160,160,1,0
4839,2,1,58,59,1,0
4839,1,1,65,69,0,1
4839,2,1,61,62,0,1
4840,1,1,135,137,1,0
4840,2,1,123,124,1,0
4840,1,1,69,69,0,1
4840,2,1,87,89,0,1
4841,1,1,78,83,1,0
4841,2,1,53,56,1,0
4841,1,1,34,38,0,1
4841,2,1,45,45,0,1
4842,1,1,173,173,1,0
4842,2,1,213,213,1,0
4842,1,1,80,81,0,1
4842,2,1,93,94,0,1
4843,1,1,310,322,1,0
4843,2,1,201,208,1,0
4843,1,1,311,315,0,1
4843,2,1,264,266,0,1
4844,1,1,170,170,1,0
4844,2,1,133,133,1,0
4844,1,1,135,135,0,1
4844,2,1,128,128,0,1
4845,1,1,321,321,1,0
4845,2,1,403,403,1,0
4845,1,1,346,380,0,1
4845,2,1,390,422,0,1
4846,1,1,340,354,1,0
4846,2,1,435,449,1,0
4846,1,1,443,443,0,1
4846,2,1,485,486,0,1
4847,1,1,524,528,1,0
4847,2,1,495,501,1,0
4847,1,1,584,591,0,1
4847,2,1,621,636,0,1
4848,1,1,284,286,1,0
4848,2,1,297,297,1,0
4848,1,1,334,349,0,1
4848,2,1,336,363,0,1
4849,1,1,40,41,1,0
4849,2,1,110,111,1,0
4849,1,1,185,186,0,1
4849,2,1,186,186,0,1
4850,1,1,241,242,1,0
4850,2,1,257,258,1,0
4850,1,1,293,301,0,1
4850,2,1,226,234,0,1
4851,1,1,214,216,1,0
4851,2,1,273,274,1,0
4851,1,1,321,357,0,1
4851,2,1,362,394,0,1
4852,1,1,68,68,1,0
4852,2,1,63,63,1,0
4852,1,1,166,176,0,1
4852,2,1,100,106,0,1
4853,1,1,602,683,1,0
4853,2,1,565,610,1,0
4853,1,1,599,618,0,1
4853,2,1,602,623,0,1
4854,1,1,432,449,1,0
4854,2,1,395,409,1,0
4854,1,1,622,629,0,1
4854,2,1,607,622,0,1
4855,1,1,215,220,1,0
4855,2,1,253,266,1,0
4855,1,1,275,281,0,1
4855,2,1,294,304,0,1
4856,1,1,143,143,1,0
4856,2,1,252,252,1,0
4856,1,1,66,66,0,1
4856,2,1,73,73,0,1
4857,1,1,283,283,1,0
4857,2,1,476,478,1,0
4857,1,1,801,861,0,1
4857,2,1,906,971,0,1
4858,1,1,236,236,1,0
4858,2,1,262,262,1,0
4858,1,1,147,154,0,1
4858,2,1,188,192,0,1
4859,1,1,15,15,1,0
4859,2,1,21,21,1,0
4859,1,1,48,48,0,1
4859,2,1,46,46,0,1
4860,1,1,53,53,1,0
4860,2,1,44,44,1,0
4860,1,1,93,93,0,1
4860,2,1,75,75,0,1
4861,1,1,325,325,1,0
4861,2,1,532,532,1,0
4861,1,1,605,618,0,1
4861,2,1,672,691,0,1
4862,1,1,139,139,1,0
4862,2,1,120,121,1,0
4862,1,1,126,126,0,1
4862,2,1,112,113,0,1
4863,1,1,354,354,1,0
4863,2,1,420,421,1,0
4863,1,1,315,316,0,1
4863,2,1,295,296,0,1
4864,1,1,173,175,1,0
4864,2,1,134,136,1,0
4864,1,1,140,140,0,1
4864,2,1,136,136,0,1
4865,1,1,449,450,1,0
4865,2,1,501,501,1,0
4865,1,1,399,408,0,1
4865,2,1,395,400,0,1
4866,1,1,30,30,1,0
4866,2,1,62,62,1,0
4866,1,1,35,36,0,1
4866,2,1,25,25,0,1
4867,1,1,326,390,1,0
4867,2,1,452,556,1,0
4867,1,1,910,979,0,1
4867,2,1,1016,1099,0,1
4868,1,1,208,208,1,0
4868,2,1,168,168,1,0
4868,1,1,235,235,0,1
4868,2,1,226,227,0,1
4869,1,1,120,120,1,0
4869,2,1,101,101,1,0
4869,1,1,84,88,0,1
4869,2,1,70,70,0,1
4870,1,1,586,587,1,0
4870,2,1,976,979,1,0
4870,1,1,545,545,0,1
4870,2,1,555,557,0,1
4871,1,1,99,99,1,0
4871,2,1,76,77,1,0
4871,1,1,99,99,0,1
4871,2,1,69,69,0,1
4872,1,1,158,167,1,0
4872,2,1,210,216,1,0
4872,1,1,206,213,0,1
4872,2,1,150,151,0,1
4873,1,1,50,50,1,0
4873,2,1,35,35,1,0
4873,1,1,78,81,0,1
4873,2,1,84,85,0,1
4874,1,1,484,489,1,0
4874,2,1,356,358,1,0
4874,1,1,180,181,0,1
4874,2,1,271,274,0,1
4875,1,1,495,495,1,0
4875,2,1,428,428,1,0
4875,1,1,486,568,0,1
4875,2,1,510,603,0,1
4876,1,1,276,276,1,0
4876,2,1,432,432,1,0
4876,1,1,509,509,0,1
4876,2,1,505,507,0,1
4877,1,1,87,90,1,0
4877,2,1,132,142,1,0
4877,1,1,369,370,0,1
4877,2,1,279,280,0,1
4878,1,1,294,294,1,0
4878,2,1,328,328,1,0
4878,1,1,283,302,0,1
4878,2,1,318,342,0,1
4879,1,1,1171,1193,1,0
4879,2,1,1771,1809,1,0
4879,1,1,355,357,0,1
4879,2,1,457,458,0,1
4880,1,1,229,229,1,0
4880,2,1,154,154,1,0
4880,1,1,56,57,0,1
4880,2,1,86,86,0,1
4881,1,1,144,161,1,0
4881,2,1,147,168,1,0
4881,1,1,183,185,0,1
4881,2,1,208,214,0,1
4882,1,1,220,223,1,0
4882,2,1,278,282,1,0
4882,1,1,275,290,0,1
4882,2,1,243,260,0,1
4883,1,1,106,106,1,0
4883,2,1,100,101,1,0
4883,1,1,85,85,0,1
4883,2,1,95,95,0,1
4884,1,1,152,153,1,0
4884,2,1,183,184,1,0
4884,1,1,279,293,0,1
4884,2,1,270,283,0,1
4885,1,1,213,213,1,0
4885,2,1,167,167,1,0
4885,1,1,220,221,0,1
4885,2,1,135,140,0,1
4886,1,1,29,29,1,0
4886,2,1,67,67,1,0
4886,1,1,92,97,0,1
4886,2,1,101,107,0,1
4887,1,1,196,196,1,0
4887,2,1,216,218,1,0
4887,1,1,317,317,0,1
4887,2,1,309,310,0,1
4888,1,1,10,10,1,0
4888,2,1,13,14,1,0
4888,1,1,138,149,0,1
4888,2,1,168,176,0,1
4889,1,1,63,63,1,0
4889,2,1,44,44,1,0
4889,1,1,60,60,0,1
4889,2,1,58,58,0,1
4890,1,1,94,94,1,0
4890,2,1,69,69,1,0
4890,1,1,116,121,0,1
4890,2,1,83,87,0,1
4891,1,1,172,181,1,0
4891,2,1,188,196,1,0
4891,1,1,202,214,0,1
4891,2,1,293,297,0,1
4892,1,1,131,133,1,0
4892,2,1,116,117,1,0
4892,1,1,124,152,0,1
4892,2,1,111,130,0,1
4893,1,1,360,360,1,0
4893,2,1,609,611,1,0
4893,1,1,992,1015,0,1
4893,2,1,1000,1016,0,1
4894,1,1,116,116,1,0
4894,2,1,75,75,1,0
4894,1,1,48,48,0,1
4894,2,1,65,65,0,1
4895,1,1,197,198,1,0
4895,2,1,160,166,1,0
4895,1,1,141,143,0,1
4895,2,1,111,115,0,1
4896,1,1,10,10,1,0
4896,2,1,10,10,1,0
4896,1,1,49,49,0,1
4896,2,1,51,51,0,1
4897,1,1,406,406,1,0
4897,2,1,629,630,1,0
4897,1,1,775,801,0,1
4897,2,1,785,811,0,1
4898,1,1,24,24,1,0
4898,2,1,29,29,1,0
4898,1,1,18,19,0,1
4898,2,1,11,12,0,1
4899,1,1,525,530,1,0
4899,2,1,886,903,1,0
4899,1,1,843,865,0,1
4899,2,1,678,687,0,1
4900,1,1,237,247,1,0
4900,2,1,271,280,1,0
4900,1,1,305,337,0,1
4900,2,1,246,273,0,1
4901,1,1,477,509,1,0
4901,2,1,673,715,1,0
4901,1,1,752,779,0,1
4901,2,1,803,828,0,1
4902,1,1,1427,1449,1,0
4902,2,1,1447,1456,1,0
4902,1,1,2027,2061,0,1
4902,2,1,1901,1933,0,1
4903,1,1,156,158,1,0
4903,2,1,260,265,1,0
4903,1,1,389,399,0,1
4903,2,1,358,367,0,1
4904,1,1,19,19,1,0
4904,2,1,27,27,1,0
4904,1,1,45,45,0,1
4904,2,1,33,33,0,1
4905,1,1,133,133,1,0
4905,2,1,141,147,1,0
4905,1,1,236,237,0,1
4905,2,1,185,186,0,1
4906,1,1,115,115,1,0
4906,2,1,249,250,1,0
4906,1,1,343,364,0,1
4906,2,1,323,344,0,1
4907,1,1,143,148,1,0
4907,2,1,147,148,1,0
4907,1,1,198,198,0,1
4907,2,1,192,197,0,1
4908,1,1,70,74,1,0
4908,2,1,154,156,1,0
4908,1,1,274,274,0,1
4908,2,1,302,303,0,1
4909,1,1,110,111,1,0
4909,2,1,115,115,1,0
4909,1,1,100,103,0,1
4909,2,1,84,85,0,1
4910,1,1,1436,1438,1,0
4910,2,1,1235,1244,1,0
4910,1,1,251,252,0,1
4910,2,1,228,229,0,1
4911,1,1,50,51,1,0
4911,2,1,54,54,1,0
4911,1,1,60,60,0,1
4911,2,1,61,62,0,1
4912,1,1,117,117,1,0
4912,2,1,190,190,1,0
4912,1,1,169,172,0,1
4912,2,1,206,209,0,1
4913,1,1,203,211,1,0
4913,2,1,253,259,1,0
4913,1,1,545,546,0,1
4913,2,1,488,488,0,1
4914,1,1,1071,1087,1,0
4914,2,1,629,631,1,0
4914,1,1,2078,2459,0,1
4914,2,1,1336,1621,0,1
4915,1,1,126,126,1,0
4915,2,1,204,205,1,0
4915,1,1,281,307,0,1
4915,2,1,262,276,0,1
4916,1,1,234,235,1,0
4916,2,1,481,492,1,0
4916,1,1,633,675,0,1
4916,2,1,644,695,0,1
4917,1,1,1112,1112,1,0
4917,2,1,316,316,1,0
4917,1,1,128,131,0,1
4917,2,1,242,243,0,1
4918,1,1,517,518,1,0
4918,2,1,727,727,1,0
4918,1,1,1017,1038,0,1
4918,2,1,874,923,0,1
4919,1,1,209,209,1,0
4919,2,1,143,145,1,0
4919,1,1,147,147,0,1
4919,2,1,112,112,0,1
4920,1,1,138,142,1,0
4920,2,1,108,113,1,0
4920,1,1,327,337,0,1
4920,2,1,267,268,0,1
4921,1,1,71,77,1,0
4921,2,1,136,142,1,0
4921,1,1,233,233,0,1
4921,2,1,255,257,0,1
4922,1,1,14088,14455,1,0
4922,2,1,1435,1445,1,0
4922,1,1,412,422,0,1
4922,2,1,660,663,0,1
4923,1,1,112,112,1,0
4923,2,1,82,82,1,0
4923,1,1,124,124,0,1
4923,2,1,85,85,0,1
4924,1,1,30,33,1,0
4924,2,1,14,14,1,0
4924,1,1,40,40,0,1
4924,2,1,22,22,0,1
4925,1,1,157,157,1,0
4925,2,1,147,147,1,0
4925,1,1,112,114,0,1
4925,2,1,77,79,0,1
4926,1,1,266,269,1,0
4926,2,1,497,500,1,0
4926,1,1,642,644,0,1
4926,2,1,608,613,0,1
4927,1,1,481,481,1,0
4927,2,1,717,719,1,0
4927,1,1,1144,1145,0,1
4927,2,1,993,996,0,1
4928,1,1,31,31,1,0
4928,2,1,75,75,1,0
4928,1,1,20,20,0,1
4928,2,1,28,28,0,1
4929,1,1,218,218,1,0
4929,2,1,224,224,1,0
4929,1,1,179,180,0,1
4929,2,1,175,179,0,1
4930,1,1,47,47,1,0
4930,2,1,19,19,1,0
4930,1,1,48,49,0,1
4930,2,1,35,35,0,1
4931,1,1,87,90,1,0
4931,2,1,84,84,1,0
4931,1,1,101,107,0,1
4931,2,1,58,66,0,1
4932,1,1,110,110,1,0
4932,2,1,98,103,1,0
4932,1,1,175,199,0,1
4932,2,1,152,169,0,1
4933,1,1,267,267,1,0
4933,2,1,290,290,1,0
4933,1,1,423,438,0,1
4933,2,1,394,405,0,1
4934,1,1,749,756,1,0
4934,2,1,703,708,1,0
4934,1,1,1175,1178,0,1
4934,2,1,976,977,0,1
4935,1,1,502,502,1,0
4935,2,1,609,611,1,0
4935,1,1,586,659,0,1
4935,2,1,624,691,0,1
4936,1,1,156,220,1,0
4936,2,1,232,358,1,0
4936,1,1,324,457,0,1
4936,2,1,311,442,0,1
4937,1,1,111,117,1,0
4937,2,1,157,172,1,0
4937,1,1,204,204,0,1
4937,2,1,181,182,0,1
4938,1,1,559,561,1,0
4938,2,1,640,653,1,0
4938,1,1,540,549,0,1
4938,2,1,584,592,0,1
4939,1,1,197,198,1,0
4939,2,1,185,189,1,0
4939,1,1,263,263,0,1
4939,2,1,232,232,0,1
4940,1,1,60,60,1,0
4940,2,1,38,38,1,0
4940,1,1,22,28,0,1
4940,2,1,26,28,0,1
4941,1,1,195,200,1,0
4941,2,1,146,151,1,0
4941,1,1,143,143,0,1
4941,2,1,122,125,0,1
4942,1,1,262,263,1,0
4942,2,1,379,398,1,0
4942,1,1,722,734,0,1
4942,2,1,599,616,0,1
4943,1,1,165,183,1,0
4943,2,1,193,225,1,0
4943,1,1,305,305,0,1
4943,2,1,294,294,0,1
4944,1,1,248,325,1,0
4944,2,1,298,409,1,0
4944,1,1,380,385,0,1
4944,2,1,401,414,0,1
4945,1,1,56,58,1,0
4945,2,1,47,49,1,0
4945,1,1,139,139,0,1
4945,2,1,140,140,0,1
4946,1,1,549,573,1,0
4946,2,1,673,680,1,0
4946,1,1,583,611,0,1
4946,2,1,650,677,0,1
4947,1,1,144,144,1,0
4947,2,1,158,158,1,0
4947,1,1,200,205,0,1
4947,2,1,206,215,0,1
4948,1,1,73,73,1,0
4948,2,1,74,74,1,0
4948,1,1,106,107,0,1
4948,2,1,96,96,0,1
4949,1,1,2261,2263,1,0
4949,2,1,2044,2048,1,0
4949,1,1,2912,2916,0,1
4949,2,1,2613,2623,0,1
4950,1,1,15,15,1,0
4950,2,1,15,15,1,0
4950,1,1,31,31,0,1
4950,2,1,44,44,0,1
4951,1,1,39,43,1,0
4951,2,1,34,37,1,0
4951,1,1,60,60,0,1
4951,2,1,89,90,0,1
4952,1,1,55,55,1,0
4952,2,1,99,99,1,0
4952,1,1,183,183,0,1
4952,2,1,201,201,0,1
4953,1,1,46,47,1,0
4953,2,1,90,91,1,0
4953,1,1,151,151,0,1
4953,2,1,131,131,0,1
4954,1,1,125,125,1,0
4954,2,1,104,104,1,0
4954,1,1,124,124,0,1
4954,2,1,146,146,0,1
4955,1,1,184,189,1,0
4955,2,1,309,316,1,0
4955,1,1,544,563,0,1
4955,2,1,506,531,0,1
4956,1,1,610,616,1,0
4956,2,1,1067,1087,1,0
4956,1,1,1203,1244,0,1
4956,2,1,1249,1277,0,1
4957,1,1,67,67,1,0
4957,2,1,94,100,1,0
4957,1,1,122,123,0,1
4957,2,1,117,122,0,1
4958,1,1,391,392,1,0
4958,2,1,540,543,1,0
4958,1,1,725,750,0,1
4958,2,1,718,754,0,1
4959,1,1,273,275,1,0
4959,2,1,283,283,1,0
4959,1,1,289,290,0,1
4959,2,1,389,391,0,1
4960,1,1,146,146,1,0
4960,2,1,151,156,1,0
4960,1,1,177,177,0,1
4960,2,1,144,144,0,1
4961,1,1,176,176,1,0
4961,2,1,233,233,1,0
4961,1,1,148,181,0,1
4961,2,1,137,182,0,1
4962,1,1,668,669,1,0
4962,2,1,717,732,1,0
4962,1,1,699,710,0,1
4962,2,1,955,993,0,1
4963,1,1,125,126,1,0
4963,2,1,94,95,1,0
4963,1,1,64,68,0,1
4963,2,1,66,69,0,1
4964,1,1,264,271,1,0
4964,2,1,259,281,1,0
4964,1,1,253,253,0,1
4964,2,1,254,255,0,1
4965,1,1,113,115,1,0
4965,2,1,89,92,1,0
4965,1,1,95,95,0,1
4965,2,1,93,94,0,1
4966,1,1,365,365,1,0
4966,2,1,454,458,1,0
4966,1,1,418,456,0,1
4966,2,1,401,434,0,1
4967,1,1,127,127,1,0
4967,2,1,122,122,1,0
4967,1,1,149,149,0,1
4967,2,1,161,165,0,1
4968,1,1,114,120,1,0
4968,2,1,60,63,1,0
4968,1,1,109,109,0,1
4968,2,1,85,86,0,1
4969,1,1,20,20,1,0
4969,2,1,34,36,1,0
4969,1,1,65,65,0,1
4969,2,1,50,50,0,1
4970,1,1,112,114,1,0
4970,2,1,496,496,1,0
4970,1,1,8,8,0,1
4970,2,1,20,20,0,1
4971,1,1,191,210,1,0
4971,2,1,121,130,1,0
4971,1,1,284,285,0,1
4971,2,1,233,234,0,1
4972,1,1,32,40,1,0
4972,2,1,24,34,1,0
4972,1,1,6,6,0,1
4972,2,1,21,21,0,1
4973,1,1,61,62,1,0
4973,2,1,65,68,1,0
4973,1,1,155,157,0,1
4973,2,1,154,158,0,1
4974,1,1,334,334,1,0
4974,2,1,351,352,1,0
4974,1,1,113,117,0,1
4974,2,1,114,116,0,1
4975,1,1,133,145,1,0
4975,2,1,104,108,1,0
4975,1,1,91,91,0,1
4975,2,1,87,89,0,1
4976,1,1,37,37,1,0
4976,2,1,39,39,1,0
4976,1,1,62,62,0,1
4976,2,1,57,57,0,1
4977,1,1,85,86,1,0
4977,2,1,237,238,1,0
4977,1,1,209,211,0,1
4977,2,1,254,260,0,1
4978,1,1,175,175,1,0
4978,2,1,352,352,1,0
4978,1,1,497,505,0,1
4978,2,1,376,382,0,1
4979,1,1,165,166,1,0
4979,2,1,167,167,1,0
4979,1,1,101,107,0,1
4979,2,1,84,88,0,1
4980,1,1,181,183,1,0
4980,2,1,108,108,1,0
4980,1,1,169,173,0,1
4980,2,1,162,170,0,1
4981,1,1,105,108,1,0
4981,2,1,109,110,1,0
4981,1,1,110,125,0,1
4981,2,1,125,128,0,1
4982,1,1,655,667,1,0
4982,2,1,533,538,1,0
4982,1,1,386,398,0,1
4982,2,1,401,416,0,1
4983,1,1,235,240,1,0
4983,2,1,213,214,1,0
4983,1,1,246,260,0,1
4983,2,1,186,211,0,1
4984,1,1,277,296,1,0
4984,2,1,521,548,1,0
4984,1,1,928,944,0,1
4984,2,1,712,734,0,1
4985,1,1,398,398,1,0
4985,2,1,654,655,1,0
4985,1,1,607,618,0,1
4985,2,1,538,548,0,1
4986,1,1,449,462,1,0
4986,2,1,358,368,1,0
4986,1,1,296,300,0,1
4986,2,1,582,588,0,1
4987,1,1,62,70,1,0
4987,2,1,45,47,1,0
4987,1,1,57,57,0,1
4987,2,1,50,50,0,1
4988,1,1,58,58,1,0
4988,2,1,17,18,1,0
4988,1,1,60,60,0,1
4988,2,1,115,115,0,1
4989,1,1,30,30,1,0
4989,2,1,20,21,1,0
4989,1,1,52,52,0,1
4989,2,1,25,25,0,1
4990,1,1,620,621,1,0
4990,2,1,705,705,1,0
4990,1,1,737,738,0,1
4990,2,1,728,729,0,1
4991,1,1,86,86,1,0
4991,2,1,147,147,1,0
4991,1,1,208,219,0,1
4991,2,1,188,198,0,1
4992,1,1,1534,1538,1,0
4992,2,1,1330,1332,1,0
4992,1,1,874,879,0,1
4992,2,1,829,831,0,1
4993,1,1,733,736,1,0
4993,2,1,855,858,1,0
4993,1,1,698,713,0,1
4993,2,1,783,810,0,1
4994,1,1,262,263,1,0
4994,2,1,517,521,1,0
4994,1,1,498,518,0,1
4994,2,1,479,497,0,1
4995,1,1,818,819,1,0
4995,2,1,779,779,1,0
4995,1,1,621,665,0,1
4995,2,1,722,745,0,1
4996,1,1,58,58,1,0
4996,2,1,82,82,1,0
4996,1,1,133,133,0,1
4996,2,1,115,115,0,1
4997,1,1,191,223,1,0
4997,2,1,122,132,1,0
4997,1,1,562,562,0,1
4997,2,1,413,414,0,1
4998,1,1,71,71,1,0
4998,2,1,121,121,1,0
4998,1,1,212,212,0,1
4998,2,1,174,174,0,1
4999,1,1,104,105,1,0
4999,2,1,209,210,1,0
4999,1,1,248,248,0,1
4999,2,1,250,251,0,1
5000,1,1,283,284,1,0
5000,2,1,144,144,1,0
5000,1,1,62,66,0,1
5000,2,1,73,75,0,1
5001,1,1,820,830,1,0
5001,2,1,960,964,1,0
5001,1,1,1024,1041,0,1
5001,2,1,1005,1017,0,1
5002,1,1,303,303,1,0
5002,2,1,348,349,1,0
5002,1,1,377,377,0,1
5002,2,1,402,403,0,1
5003,1,1,136,136,1,0
5003,2,1,125,125,1,0
5003,1,1,197,201,0,1
5003,2,1,269,276,0,1
5004,1,1,680,687,1,0
5004,2,1,751,760,1,0
5004,1,1,438,442,0,1
5004,2,1,744,766,0,1
5005,1,1,165,174,1,0
5005,2,1,259,266,1,0
5005,1,1,311,386,0,1
5005,2,1,318,381,0,1
5006,1,1,217,318,1,0
5006,2,1,171,268,1,0
5006,1,1,213,238,0,1
5006,2,1,217,246,0,1
5007,1,1,396,396,1,0
5007,2,1,249,249,1,0
5007,1,1,177,185,0,1
5007,2,1,190,193,0,1
5008,1,1,775,796,1,0
5008,2,1,938,950,1,0
5008,1,1,1065,1219,0,1
5008,2,1,1148,1281,0,1
5009,1,1,15,16,1,0
5009,2,1,14,18,1,0
5009,1,1,31,31,0,1
5009,2,1,59,60,0,1
5010,1,1,316,319,1,0
5010,2,1,513,516,1,0
5010,1,1,609,636,0,1
5010,2,1,529,575,0,1
5011,1,1,595,623,1,0
5011,2,1,317,321,1,0
5011,1,1,283,291,0,1
5011,2,1,329,337,0,1
5012,1,1,91,92,1,0
5012,2,1,107,107,1,0
5012,1,1,123,123,0,1
5012,2,1,96,97,0,1
5013,1,1,149,150,1,0
5013,2,1,255,255,1,0
5013,1,1,283,312,0,1
5013,2,1,286,299,0,1
5014,1,1,323,323,1,0
5014,2,1,487,487,1,0
5014,1,1,379,425,0,1
5014,2,1,239,260,0,1
5015,1,1,109,111,1,0
5015,2,1,232,232,1,0
5015,1,1,353,355,0,1
5015,2,1,365,366,0,1
5016,1,1,271,272,1,0
5016,2,1,366,369,1,0
5016,1,1,651,653,0,1
5016,2,1,657,658,0,1
5017,1,1,82,82,1,0
5017,2,1,137,137,1,0
5017,1,1,228,239,0,1
5017,2,1,233,241,0,1
5018,1,1,36,36,1,0
5018,2,1,26,26,1,0
5018,1,1,65,65,0,1
5018,2,1,70,70,0,1
5019,1,1,421,425,1,0
5019,2,1,295,295,1,0
5019,1,1,260,264,0,1
5019,2,1,254,256,0,1
5020,1,1,210,210,1,0
5020,2,1,305,305,1,0
5020,1,1,302,402,0,1
5020,2,1,329,437,0,1
5021,1,1,76,82,1,0
5021,2,1,133,137,1,0
5021,1,1,183,189,0,1
5021,2,1,176,180,0,1
5022,1,1,104,104,1,0
5022,2,1,120,120,1,0
5022,1,1,217,224,0,1
5022,2,1,191,193,0,1
5023,1,1,157,157,1,0
5023,2,1,261,262,1,0
5023,1,1,289,289,0,1
5023,2,1,233,234,0,1
5024,1,1,21,22,1,0
5024,2,1,16,17,1,0
5024,1,1,29,29,0,1
5024,2,1,34,34,0,1
5025,1,1,146,146,1,0
5025,2,1,228,229,1,0
5025,1,1,422,425,0,1
5025,2,1,352,356,0,1
5026,1,1,199,200,1,0
5026,2,1,270,270,1,0
5026,1,1,311,312,0,1
5026,2,1,346,346,0,1
5027,1,1,18,18,1,0
5027,2,1,20,20,1,0
5027,1,1,40,43,0,1
5027,2,1,39,41,0,1
5028,1,1,1020,1021,1,0
5028,2,1,1163,1163,1,0
5028,1,1,1223,1250,0,1
5028,2,1,1267,1298,0,1
5029,1,1,234,235,1,0
5029,2,1,242,244,1,0
5029,1,1,285,286,0,1
5029,2,1,238,241,0,1
5030,1,1,47,47,1,0
5030,2,1,27,27,1,0
5030,1,1,29,29,0,1
5030,2,1,56,56,0,1
5031,1,1,116,116,1,0
5031,2,1,87,89,1,0
5031,1,1,86,94,0,1
5031,2,1,82,91,0,1
5032,1,1,629,630,1,0
5032,2,1,530,530,1,0
5032,1,1,470,493,0,1
5032,2,1,600,629,0,1
5033,1,1,236,236,1,0
5033,2,1,392,392,1,0
5033,1,1,472,477,0,1
5033,2,1,477,484,0,1
5034,1,1,203,204,1,0
5034,2,1,287,287,1,0
5034,1,1,382,382,0,1
5034,2,1,372,372,0,1
5035,1,1,42,47,1,0
5035,2,1,44,49,1,0
5035,1,1,37,37,0,1
5035,2,1,31,31,0,1
5036,1,1,444,453,1,0
5036,2,1,718,725,1,0
5036,1,1,934,964,0,1
5036,2,1,962,967,0,1
5037,1,1,812,840,1,0
5037,2,1,919,930,1,0
5037,1,1,1023,1254,0,1
5037,2,1,858,1034,0,1
5038,1,1,63,63,1,0
5038,2,1,51,52,1,0
5038,1,1,63,69,0,1
5038,2,1,67,83,0,1
5039,1,1,213,213,1,0
5039,2,1,149,149,1,0
5039,1,1,84,84,0,1
5039,2,1,67,67,0,1
5040,1,1,106,106,1,0
5040,2,1,68,68,1,0
5040,1,1,27,27,0,1
5040,2,1,24,25,0,1
5041,1,1,417,434,1,0
5041,2,1,472,508,1,0
5041,1,1,523,547,0,1
5041,2,1,480,494,0,1
5042,1,1,312,312,1,0
5042,2,1,333,334,1,0
5042,1,1,456,458,0,1
5042,2,1,322,324,0,1
5043,1,1,856,857,1,0
5043,2,1,752,755,1,0
5043,1,1,303,303,0,1
5043,2,1,421,423,0,1
5044,1,1,151,151,1,0
5044,2,1,112,112,1,0
5044,1,1,111,177,0,1
5044,2,1,111,178,0,1
5045,1,1,99,99,1,0
5045,2,1,70,70,1,0
5045,1,1,49,49,0,1
5045,2,1,41,45,0,1
5046,1,1,33,33,1,0
5046,2,1,24,24,1,0
5046,1,1,18,18,0,1
5046,2,1,28,28,0,1
5047,1,1,189,191,1,0
5047,2,1,245,254,1,0
5047,1,1,392,393,0,1
5047,2,1,349,350,0,1
5048,1,1,32,32,1,0
5048,2,1,40,40,1,0
5048,1,1,45,45,0,1
5048,2,1,35,35,0,1
5049,1,1,148,148,1,0
5049,2,1,150,150,1,0
5049,1,1,161,161,0,1
5049,2,1,148,148,0,1
5050,1,1,219,222,1,0
5050,2,1,152,153,1,0
5050,1,1,158,178,0,1
5050,2,1,213,234,0,1
5051,1,1,263,263,1,0
5051,2,1,289,290,1,0
5051,1,1,473,499,0,1
5051,2,1,490,506,0,1
5052,1,1,252,252,1,0
5052,2,1,149,149,1,0
5052,1,1,91,92,0,1
5052,2,1,107,107,0,1
5053,1,1,660,683,1,0
5053,2,1,531,554,1,0
5053,1,1,527,531,0,1
5053,2,1,935,950,0,1
5054,1,1,1337,1344,1,0
5054,2,1,1140,1142,1,0
5054,1,1,1341,1396,0,1
5054,2,1,1090,1107,0,1
5055,1,1,22,22,1,0
5055,2,1,53,55,1,0
5055,1,1,99,110,0,1
5055,2,1,90,100,0,1
5056,1,1,177,190,1,0
5056,2,1,254,263,1,0
5056,1,1,519,524,0,1
5056,2,1,481,484,0,1
5057,1,1,140,144,1,0
5057,2,1,211,215,1,0
5057,1,1,283,287,0,1
5057,2,1,286,291,0,1
5058,1,1,100,100,1,0
5058,2,1,63,63,1,0
5058,1,1,73,73,0,1
5058,2,1,108,108,0,1
5059,1,1,111,111,1,0
5059,2,1,93,93,1,0
5059,1,1,29,30,0,1
5059,2,1,24,26,0,1
5060,1,1,87,87,1,0
5060,2,1,86,86,1,0
5060,1,1,186,190,0,1
5060,2,1,249,259,0,1
5061,1,1,448,456,1,0
5061,2,1,485,507,1,0
5061,1,1,380,384,0,1
5061,2,1,483,486,0,1
5062,1,1,117,117,1,0
