Name,SCfxSDm_20_2015,SCfxSDm_20_2016,SCfxSDm_35_2015,SCfxSDm_35_2016,SDfxSCm_20_2015,SDfxSCm_20_2016,SDfxSCm_35_2015,SDfxSCm_35_2016,SD_20_2015,SD_20_2016,SD_35_2015,SD_35_2016,SCN_20_2015,SCN_20_2016,SCN_35_2015,SCN_35_2016
SD_As4_Contig4532,111,1162,342,1504,314,1475,567,727,285,981,714,1233,1243,770,1152,1179
SD_As4_Contig44077,1,2,0,2,1,3,2,1,1,5,2,0,4,1,2,0
SD_As4_Contig22873,2,10,4,14,6,15,3,7,9,18,11,10,10,6,6,15
SD_As4_Contig72623,1,7,2,9,5,7,3,0,3,3,4,2,9,12,19,9
SD_As4_Contig753cap,482,999,5992,6991,847,578,5085,4112,731,822,5671,3651,443,764,3467,3247
SD_As4_Contig33972,9,22,11,33,13,19,6,7,17,16,4,7,24,29,7,7
SD_As4_Contig6521,659,2397,2559,4956,834,1651,1950,1515,1022,1329,1753,1290,970,1041,900,1036
SD_As4_Contig17442,49,254,102,356,117,335,193,215,106,300,214,228,342,245,312,308
SD_As4_Contig34672,1,7,0,7,1,4,1,0,0,4,0,1,3,3,1,2
SD_As4_Contig22885,2,6,4,10,4,16,2,0,6,5,6,8,5,7,10,3
SD_As4_Contig14921,13,99,50,149,32,98,62,60,36,80,87,57,65,67,74,52
SD_As4_Contig35668,4,9,60,69,2,1,48,77,2,4,180,79,4,2,1,0
SD_As4_Contig69929,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
SD_As4_Contig11774,6,48,22,70,11,40,24,14,7,40,22,22,60,35,49,58
SD_As4_Contig3490cap,0,3,1,4,1,4,3,0,4,5,2,2,2,1,2,0
SD_As4_Contig5085,922,3125,2610,5735,2073,2611,3273,2094,1124,2409,2546,2363,3018,2599,3156,2630
SD_As4_Contig26962,111,520,234,754,192,474,202,305,190,515,268,325,466,343,302,442
SD_As4_Contig88cap,144,1139,363,1502,332,1321,428,645,332,848,535,975,1110,554,893,1004
SD_As4_Contig1323cap,22,61,20,81,14,69,13,58,54,71,70,27,40,33,17,21
SD_As4_Contig265cap,132,752,287,1039,226,924,394,480,192,661,445,593,706,444,713,663
SD_As4_Contig147cap,96,598,205,803,223,596,314,454,152,483,289,428,653,450,563,549
SD_As4_Contig42388,5,5,8,13,8,9,5,6,4,11,5,7,17,7,10,4
SD_As4_Contig1482cap,6,27,31,58,17,34,27,30,22,34,53,39,34,24,19,15
SD_As4_Contig12154,13,39,28,67,24,56,27,18,17,22,23,17,47,41,39,48
SD_As4_Contig27842,11,77,29,106,15,40,24,20,21,33,55,55,28,29,17,12
SD_As4_Contig6561,102,733,340,1073,237,766,401,528,247,648,382,542,868,523,730,723
SD_As4_Contig9567,160,563,293,856,255,645,396,428,230,590,330,410,614,513,584,560
SD_As4_Contig1024,279,3060,708,3768,615,3230,834,893,859,2173,952,1892,2244,1617,2046,1708
SD_As4_Contig113861,1,2,2,4,1,4,5,13,1,4,11,5,1,1,8,4
SD_As4_Contig34933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
SD_As4_Contig1563,228,884,681,1565,331,1054,873,569,326,743,609,853,1043,624,1227,1216
SD_As4_Contig5595,263,973,424,1397,368,1326,557,496,385,651,437,1009,1316,622,1272,811
SD_As4_Contig76359,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig22662,12,55,52,107,16,56,48,46,36,57,58,43,42,28,35,32
SD_As4_Contig93627,1,5,0,5,0,7,3,1,0,1,4,0,5,1,2,1
SD_As4_Contig8688,3,12,12,24,6,43,9,2,6,5,4,8,14,10,2,7
SD_As4_Contig650,385,3148,596,3744,863,4124,1008,1672,885,2485,1000,2185,3445,2045,3178,2923
SD_As4_Contig3423cap,0,7,2,9,2,10,3,4,1,6,2,1,21,19,19,13
SD_As4_Contig17139,135,610,584,1194,250,485,528,409,301,558,718,783,373,240,265,286
SD_As4_Contig20017,5,24,8,32,4,34,2,4,13,25,9,14,17,12,11,12
SD_As4_Contig32873,3,15,8,23,5,23,4,4,9,9,6,12,12,8,16,8
SD_As4_Contig19087,10,35,28,63,29,20,30,8,16,12,21,24,39,40,49,28
SD_As4_Contig2387cap,10,115,58,173,84,260,99,72,61,224,125,212,182,116,247,344
SD_As4_Contig22746,2,2,4,6,3,3,5,1,5,8,15,2,0,3,0,0
SD_As4_Contig141052,1,2,1,3,1,3,0,0,2,3,3,0,4,4,0,1
SD_As4_Contig17444,112,499,284,783,163,555,169,335,313,398,438,259,345,317,211,192
SD_As4_Contig47097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig476cap,2,28,7,35,12,15,10,13,6,12,12,16,21,4,16,10
SD_As4_Contig53507,6,15,6,21,5,14,5,3,15,18,7,5,25,23,8,7
SD_As4_Contig6357,34,171,79,250,48,164,112,100,77,191,109,127,197,109,150,125
SD_As4_Contig36551,1,13,5,18,7,16,6,11,6,25,9,9,14,11,17,5
SD_As4_Contig45976,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0
SD_As4_Contig10645,614,1730,1506,3236,858,1444,1453,866,960,1476,1509,1346,1377,1032,956,936
SD_As4_Contig15960,1,0,4,4,0,0,1,1,0,0,0,0,2,0,0,0
SD_As4_Contig706,1172,4645,3093,7738,1965,5218,3979,3102,1451,3407,2975,3889,5474,4180,5235,4503
SD_As4_Contig35141,7,111,20,131,15,85,15,27,26,97,21,49,96,47,66,42
SD_As4_Contig5417,581,3470,1416,4886,1010,3335,1669,1828,1034,2315,1767,2073,2756,1646,1842,2133
SD_As4_Contig19370,0,2,1,3,2,1,2,1,3,17,3,3,3,1,0,0
SD_As4_Contig31335,6,11,7,18,8,25,11,9,8,11,10,17,20,16,20,12
SD_As4_Contig24875,8,138,26,164,24,167,36,88,11,83,39,68,178,100,191,167
SD_As4_Contig16410,1,9,3,12,4,10,6,8,7,10,14,4,2,2,0,1
SD_As4_Contig21941,1,12,2,14,1,11,5,18,8,17,11,4,2,0,1,1
SD_As4_Contig13792,55,187,140,327,98,182,121,111,99,224,163,174,134,113,112,94
SD_As4_Contig6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SD_As4_Contig3056,142,810,309,1119,250,824,344,555,199,476,433,412,913,591,646,711
SD_As4_Contig17376,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
SD_As4_Contig13592,3,9,6,15,3,17,4,6,5,7,6,7,16,9,5,6
SD_As4_Contig67069,1,9,1,10,0,8,3,5,4,9,2,0,4,5,3,5
SD_As4_Contig195,59,354,211,565,136,419,216,281,135,310,190,273,438,289,414,435
SD_As4_Contig83,437,1518,681,2199,364,1826,420,1069,845,1823,952,1058,1152,647,448,770
SD_As4_Contig15840,16,59,52,111,24,69,36,54,26,47,39,49,87,75,92,82
SD_As4_Contig14341,4,67,38,105,9,62,23,39,32,66,48,34,10,3,12,8
SD_As4_Contig8858,25,145,73,218,23,160,86,111,47,106,81,97,178,127,216,247
SD_As4_Contig7863,73,495,132,627,145,624,190,259,102,449,178,361,582,409,577,546
SD_As4_Contig42954,0,8,12,20,1,4,9,3,5,2,8,6,3,6,4,7
SD_As4_Contig13287,90,778,287,1065,237,804,346,463,192,645,358,455,679,510,598,613
SD_As4_Contig22501,0,6,1,7,0,3,0,2,0,3,4,0,6,4,3,4
SD_As4_Contig9355,7,26,16,42,11,18,12,11,19,45,21,21,7,10,5,8
SD_As4_Contig59752,0,16,7,23,7,14,2,5,7,10,7,9,5,10,1,5
SD_As4_Contig1009,668,3444,1778,5222,993,2894,1663,1862,1132,2241,1895,1809,2708,1853,1951,1988
SD_As4_Contig8531,26,67,60,127,37,94,43,61,51,99,45,18,35,37,12,13
SD_As4_Contig20240,19,94,73,167,24,79,82,70,61,91,96,62,83,71,83,61
SD_As4_Contig1807cap,1030,3552,2771,6323,1724,3893,3297,2687,1166,2761,1925,2249,3678,3892,3835,2964
SD_As4_Contig69363,0,11,24,35,11,3,14,15,5,11,8,12,4,49,11,25
SD_As4_Contig11148,73,748,186,934,158,956,351,492,161,682,397,604,830,447,755,798
SD_As4_Contig91075,1,2,4,6,2,2,2,1,2,9,1,3,1,5,2,2
SD_As4_Contig33227,9,71,18,89,9,79,18,39,26,38,45,35,113,69,66,90
SD_As4_Contig6861,196,1198,455,1653,350,1257,422,813,348,940,532,634,967,656,654,824
SD_As4_Contig17510,0,2,1,3,0,4,0,1,1,2,0,1,4,2,3,3
SD_As4_Contig49cap,552,1606,1046,2652,714,1761,894,516,771,1380,755,977,1498,1167,1210,810
SD_As4_Contig16391,2,2,0,2,0,3,0,0,2,2,1,0,3,2,6,3
SD_As4_Contig14615,21,119,48,167,34,143,72,85,21,75,37,71,153,142,171,140
SD_As4_Contig10297,119,715,323,1038,267,664,383,350,240,577,365,426,685,563,579,557
SD_As4_Contig42891,0,12,5,17,5,4,0,10,7,4,4,1,6,15,13,5
SD_As4_Contig23968,168,1116,356,1472,323,1096,442,497,373,748,423,623,941,676,732,806
SD_As4_Contig28213,15,73,17,90,11,52,34,40,17,32,31,19,21,36,34,47
SD_As4_Contig8582,196,828,390,1218,255,755,389,257,282,495,411,389,552,361,358,334
SD_As4_Contig23536,0,0,3,3,2,1,0,0,0,1,1,3,1,4,0,2
SD_As4_Contig18175,45,83,74,157,79,107,97,71,41,78,69,82,85,86,67,27
SD_As4_Contig4209,813,3427,1389,4816,962,3631,1108,1241,1426,1989,1650,1481,2224,1806,1211,1194
SD_As4_Contig8117,75,593,175,768,132,433,147,131,200,318,186,195,381,271,201,159
SD_As4_Contig83775,1,1,1,2,2,0,0,0,0,2,0,4,0,1,0,0
SD_As4_Contig34964,4,5,15,20,1,3,11,1,1,2,3,4,2,3,5,3
SD_As4_Contig1758,151,1047,490,1537,274,1267,573,614,292,714,533,901,906,539,1053,1071
SD_As4_Contig18046,1,5,0,5,0,3,0,0,3,1,0,3,0,0,1,4
SD_As4_Contig16513,1,9,2,11,4,13,7,5,2,12,7,5,14,5,12,14
SD_As4_Contig18544,5,25,13,38,7,19,4,8,8,6,9,8,16,9,22,16
SD_As4_Contig5319,0,1,0,1,1,2,0,0,0,0,0,0,1,0,1,3
SD_As4_Contig35463,5,30,3,33,5,30,9,4,5,21,5,3,19,27,11,5
SD_As4_Contig61591,0,4,0,4,1,1,0,0,0,2,2,0,2,1,0,0
SD_As4_Contig67204,1,2,0,2,0,5,3,0,1,1,0,2,2,0,2,1
SD_As4_Contig6992,0,8,5,13,2,16,4,7,1,4,4,3,6,7,5,3
SD_As4_Contig10458,3,5,6,11,4,6,6,0,3,9,3,3,4,5,0,2
SD_As4_Contig11183,46,419,159,578,109,581,230,298,160,467,284,446,490,294,646,637
SD_As4_Contig75906,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0
SD_As4_Contig23285,1,4,0,4,1,3,0,1,1,2,2,1,5,3,0,3
SD_As4_Contig11310,29,79,61,140,27,82,65,64,40,75,100,59,66,72,80,58
SD_As4_Contig16423,6,39,13,52,24,29,13,9,19,32,13,29,36,31,33,22
SD_As4_Contig113cap,625,513,2746,3259,839,513,2089,662,931,820,1492,1336,532,524,625,472
SD_As4_Contig13187,7,40,19,59,8,36,13,11,16,38,26,14,22,27,16,19
SD_As4_Contig23857,0,1,2,3,0,5,4,1,1,2,1,0,1,5,7,2
SD_As4_Contig14174,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,2
SD_As4_Contig14110,141,874,537,1411,342,791,568,684,389,837,884,1064,692,530,606,763
SD_As4_Contig12959,31,144,66,210,50,139,77,99,68,139,110,120,108,84,83,79
SD_As4_Contig211cap,2,6,5,11,4,12,3,9,0,19,6,6,0,0,2,1
SD_As4_Contig27556,10,73,23,96,13,56,14,16,44,80,48,23,32,21,13,13
SD_As4_Contig82094,0,0,2,2,0,0,0,1,0,0,0,0,0,0,2,2
SD_As4_Contig53928,0,5,2,7,2,1,1,2,4,3,0,5,3,2,0,0
SD_As4_Contig6470,21,199,46,245,74,186,60,174,51,246,79,111,208,199,195,212
SD_As4_Contig87603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SD_As4_Contig24663,4,9,21,30,3,14,9,7,6,16,15,17,6,6,5,10
SD_As4_Contig7854,122,1027,270,1297,282,1166,369,356,253,699,404,531,956,711,982,1036
SD_As4_Contig32434,3,3,1,4,2,5,1,0,2,0,0,5,11,3,12,4
SD_As4_Contig72058,3,11,8,19,6,26,3,14,12,17,14,7,11,9,4,13
SD_As4_Contig20405,52,384,147,531,118,373,171,204,101,312,156,246,330,202,307,286
SD_As4_Contig32589,0,1,2,3,0,2,3,1,0,2,0,0,2,2,1,4
SD_As4_Contig24285,2,12,6,18,2,10,4,7,2,6,3,2,5,6,4,5
SD_As4_Contig52019,3,5,0,5,2,9,4,0,4,11,3,9,4,6,3,5
SD_As4_Contig97247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig27012,3,24,9,33,5,13,11,11,6,20,9,10,11,10,19,9
SD_As4_Contig26575,6,35,15,50,7,34,9,12,14,26,19,16,24,22,20,13
SD_As4_Contig26270,55,417,148,565,79,344,121,194,211,509,335,190,291,270,188,238
SD_As4_Contig3449cap,38,88,29,117,24,75,28,28,28,55,22,22,50,50,34,16
SD_As4_Contig46473,2,7,12,19,2,6,6,15,3,3,7,5,8,10,21,13
SD_As4_Contig37562,1,3,4,7,1,1,2,0,2,2,2,3,4,2,4,1
SD_As4_Contig29742,0,3,0,3,0,1,0,0,1,2,1,2,4,4,5,5
SD_As4_Contig15790,6,18,7,25,11,26,2,7,14,24,5,3,27,13,11,8
SD_As4_Contig5144,2,17,7,24,4,10,2,10,6,15,3,6,9,4,4,7
SD_As4_Contig5468,273,1784,1086,2870,622,2096,1405,1733,591,1726,1357,1705,1775,1245,1925,1905
SD_As4_Contig3628cap,35,95,21,116,54,194,11,40,40,74,17,95,89,76,125,23
SD_As4_Contig9121,72,646,199,845,188,691,289,391,148,499,266,396,700,482,552,576
SD_As4_Contig13803,1,11,1,12,3,8,1,2,6,13,2,6,8,11,2,2
SD_As4_Contig31880,6,3,5,8,3,12,3,2,8,13,1,0,1,3,1,1
SD_As4_Contig14884,1,8,9,17,4,11,6,4,12,7,10,4,4,7,1,2
SD_As4_Contig24703,0,0,0,0,0,2,0,0,0,0,0,2,2,0,1,0
SD_As4_Contig49378,1,24,18,42,3,43,27,34,5,24,17,20,61,44,54,45
SD_As4_Contig15374,2,9,3,12,3,5,8,4,1,14,4,5,9,4,4,3
SD_As4_Contig51378,7,19,9,28,8,26,12,20,5,25,14,16,17,34,14,14
SD_As4_Contig16226,3,44,10,54,14,60,22,37,10,49,24,34,72,36,61,69
SD_As4_Contig884,441,2138,1034,3172,835,2038,1300,1358,572,1492,987,1097,1938,1444,1553,1576
SD_As4_Contig60338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SD_As4_Contig19231,1,19,7,26,9,30,10,10,7,11,6,6,32,13,14,12
SD_As4_Contig59,23,98,94,192,63,97,114,96,39,119,106,112,123,80,110,80
SD_As4_Contig57975,5,21,10,31,9,23,7,7,6,31,8,15,28,14,11,9
SD_As4_Contig37660,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
SD_As4_Contig26016,12,45,12,57,11,22,16,17,10,24,8,13,18,18,11,20
SD_As4_Contig46624,18,54,31,85,30,38,34,24,26,57,37,48,31,40,32,17
SD_As4_Contig88121,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0
SD_As4_Contig185,276,1034,509,1543,467,1194,700,767,364,1069,640,848,932,819,918,809
SD_As4_Contig34216,1,2,0,2,0,3,0,3,1,7,0,1,5,2,0,0
SD_As4_Contig22600,31,55,87,142,61,48,70,43,29,60,48,48,48,63,52,42
SD_As4_Contig18632,4,33,5,38,5,22,7,4,11,21,13,10,18,27,20,16
SD_As4_Contig16874,5,28,11,39,7,30,5,6,12,19,10,17,14,9,14,18
SD_As4_Contig2341,435,2055,1087,3142,788,2477,1450,1311,672,1661,1407,1674,2287,1705,2018,1929
SD_As4_Contig1783,128,633,242,875,243,706,318,410,260,629,361,415,632,517,561,554
SD_As4_Contig38558,13,48,57,105,40,50,73,27,46,117,79,89,24,53,43,23
SD_As4_Contig3234cap,14,94,19,113,24,56,20,17,34,74,38,30,52,42,25,18
SD_As4_Contig35181,1,3,2,5,1,2,1,1,0,3,0,0,2,0,1,0
SD_As4_Contig11144,326,1711,1141,2852,761,1617,1412,1690,674,1328,1465,1320,1374,1160,945,1200
SD_As4_Contig12613,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,2
SD_As4_Contig14834,173,542,264,806,160,464,305,312,331,371,277,269,559,484,427,416
SD_As4_Contig20154,0,5,1,6,1,6,1,2,5,8,0,1,7,7,1,0
SD_As4_Contig28843,2,10,2,12,6,10,5,7,3,10,8,3,4,7,3,4
SD_As4_Contig13022,69,395,253,648,139,371,240,178,160,216,241,224,281,163,220,247
SD_As4_Contig3407cap,0,2,1,3,1,1,4,1,0,4,2,3,5,7,2,4
SD_As4_Contig72413,2,8,3,11,1,5,0,3,2,6,9,4,4,8,2,8
SD_As4_Contig1801cap,0,1,3,4,2,0,1,1,1,1,3,2,0,1,1,0
SD_As4_Contig449cap,32,175,56,231,49,190,60,103,57,146,93,119,129,122,116,113
SD_As4_Contig3795cap,4,1,3,4,5,2,5,1,8,4,8,2,0,1,0,1
SD_As4_Contig33441,1,6,3,9,4,4,0,1,5,2,0,1,3,3,3,1
SD_As4_Contig12619_1,16,101,43,144,50,87,40,87,35,82,53,54,107,66,71,57
SD_As4_Contig3320cap,0,3,0,3,0,0,0,1,0,2,0,0,8,7,1,3
SD_As4_Contig4377,126,568,327,895,254,529,410,287,177,343,286,348,485,346,433,405
SD_As4_Contig10396,6,64,44,108,24,45,39,23,21,42,42,40,31,17,17,31
SD_As4_Contig25539,7,50,26,76,9,37,19,19,22,25,19,21,28,23,36,27
SD_As4_Contig16502,0,15,8,23,5,15,5,9,3,17,8,8,13,9,8,6
SD_As4_Contig3221cap,0,3,3,6,1,8,1,1,0,2,2,2,1,0,1,2
SD_As4_Contig59331,1,3,2,5,2,2,4,1,2,4,4,1,1,3,3,2
SD_As4_Contig1573cap,28,210,70,280,79,238,89,127,57,162,81,128,227,136,188,183
SD_As4_Contig7239,173,1100,468,1568,307,1294,510,582,340,820,525,765,1176,735,1118,1071
SD_As4_Contig78951,0,4,2,6,2,1,2,3,0,0,3,3,2,1,7,3
SD_As4_Contig262cap,478,1605,1164,2769,781,1824,1099,972,668,1332,936,1055,1621,1299,1434,1209
SD_As4_Contig23864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SD_As4_Contig38690,57,201,90,291,91,156,75,86,85,149,103,91,163,238,109,78
SD_As4_Contig46405,2,3,4,7,1,2,1,0,4,2,0,1,1,5,4,2
SD_As4_Contig7985,4,25,2,27,9,13,5,17,7,47,11,33,15,12,13,10
SD_As4_Contig23937,1,5,3,8,2,8,9,2,2,13,4,4,4,2,3,1
SD_As4_Contig26486,1,4,1,5,2,0,0,0,0,1,2,0,1,2,1,1
SD_As4_Contig19182,8,47,22,69,20,44,29,28,21,41,19,27,29,31,44,33
SD_As4_Contig99884,0,4,0,4,0,1,0,0,1,0,0,0,2,0,1,0
SD_As4_Contig15058,27,150,59,209,43,135,43,87,62,92,87,90,92,112,77,91
SD_As4_Contig60747,0,17,1,18,2,11,1,1,12,2,6,10,4,5,3,3
SD_As4_Contig11396,109,633,193,826,185,563,210,334,185,398,252,293,606,409,393,536
SD_As4_Contig25544,3,13,10,23,3,23,14,13,11,26,24,16,10,11,8,17
SD_As4_Contig575,319,1444,771,2215,525,1412,889,796,515,1224,952,902,1255,974,1028,1058
SD_As4_Contig13029,471,1265,1209,2474,561,1370,1000,702,682,1144,1169,860,1232,1292,962,804
SD_As4_Contig626,15,136,37,173,33,119,43,89,53,146,147,75,73,59,24,40
SD_As4_Contig31316,0,1,17,18,3,0,12,12,1,2,7,2,3,3,12,8
SD_As4_Contig3240_1,132,641,349,990,185,526,382,447,243,440,486,371,507,473,381,346
SD_As4_Contig2536,99,632,324,956,206,658,337,427,148,473,276,386,683,484,666,630
SD_As4_Contig41543,1,14,10,24,3,4,12,6,6,16,6,5,6,5,4,6
SD_As4_Contig11947,112,388,181,569,132,472,190,185,289,714,403,355,199,247,154,98
SD_As4_Contig39483,1,2,2,4,2,9,1,2,1,5,4,6,3,1,5,6
SD_As4_Contig27398,6,38,16,54,11,46,9,14,34,38,43,45,15,11,17,27
SD_As4_Contig16639,8,33,24,57,14,36,37,12,15,26,37,20,39,18,23,24
SD_As4_Contig11360,0,4,2,6,1,3,1,0,2,1,3,2,7,5,5,1
SD_As4_Contig17885,0,3,15,18,3,7,9,13,0,5,32,8,3,3,12,16
SD_As4_Contig3677cap,127,779,382,1161,241,761,467,451,620,1159,987,1127,1,1,0,1
SD_As4_Contig59510,2,0,4,4,1,4,5,3,1,6,3,0,1,1,7,6
SD_As4_Contig12156,186,387,425,812,182,346,377,101,173,288,191,190,306,228,390,372
SD_As4_Contig118803,3,4,1,5,0,4,2,0,3,4,1,1,3,9,1,1
SD_As4_Contig2716cap,0,1,1,2,0,0,1,0,0,0,0,2,1,1,1,1
SD_As4_Contig9354,9,23,1,24,8,21,0,4,12,12,0,6,4,8,11,1
SD_As4_Contig1963,236,1689,494,2183,460,1567,582,1064,464,1287,678,921,1597,1205,1297,1262
SD_As4_Contig29971,0,2,1,3,0,7,0,1,0,0,0,0,2,4,2,1
SD_As4_Contig1122,98,601,171,772,202,600,243,360,147,399,188,297,638,462,501,482
SD_As4_Contig80818,2,10,2,12,2,6,5,6,5,10,3,5,9,17,8,5
SD_As4_Contig42086,1,18,9,27,7,15,7,10,5,8,5,6,17,17,15,13
SD_As4_Contig18116,2,16,7,23,6,14,4,3,6,10,9,10,13,10,10,4
SD_As4_Contig19361,12,71,31,102,10,37,19,12,25,33,16,27,42,31,36,40
SD_As4_Contig46234,2,7,3,10,4,16,4,9,3,14,4,2,13,12,12,15
SD_As4_Contig35900,3,4,1,5,1,7,5,1,1,8,3,5,9,3,0,1
SD_As4_Contig10639,103,1043,220,1263,260,1246,401,681,270,925,374,724,1188,811,1150,1130
SD_As4_Contig49351,0,4,2,6,1,3,2,3,4,5,2,2,4,1,1,1
SD_As4_Contig31354,9,74,31,105,24,92,31,44,17,63,18,36,103,89,72,75
SD_As4_Contig401cap,162,1018,463,1481,338,1056,574,474,251,559,385,626,1120,698,1150,1125
SD_As4_Contig2337,22,342,112,454,63,418,141,216,67,359,144,237,367,196,328,389
SD_As4_Contig9309,43,423,79,502,76,425,139,319,111,406,156,281,352,241,304,307
SD_As4_Contig4525,180,826,391,1217,394,844,521,442,286,654,388,559,559,392,471,534
SD_As4_Contig2301,334,1266,669,1935,559,1242,938,1097,427,1321,787,778,1097,998,1043,941
SD_As4_Contig395cap,215,1143,603,1746,442,1082,726,827,400,1067,598,691,1200,966,1021,1087
SD_As4_Contig46003,4,22,18,40,8,20,11,20,5,5,17,9,22,2,11,14
SD_As4_Contig3084cap,162,706,223,929,196,728,241,389,382,704,440,359,591,667,493,324
SD_As4_Contig31021,0,6,0,6,0,7,1,0,1,1,1,0,1,1,0,0
SD_As4_Contig5999,371,1786,1183,2969,563,1884,1309,1144,713,1299,1468,1855,1523,971,1511,1655
SD_As4_Contig6110,95,617,250,867,165,474,201,236,293,799,773,472,63,204,32,53
SD_As4_Contig77251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_As4_Contig27824,1,7,1,8,6,11,3,0,3,6,1,5,8,11,5,5
SD_As4_Contig27502,1,3,2,5,1,3,1,1,3,6,1,3,7,2,3,5
SD_As4_Contig51732,0,6,0,6,1,4,0,0,3,5,0,2,3,2,2,1
SD_As4_Contig57698,1,21,6,27,8,12,5,7,0,1,2,0,17,28,9,18
SD_As4_Contig790,314,2178,972,3150,634,2568,1292,1208,623,1691,1272,1835,2128,1312,2215,2274
SD_As4_Contig2214cap,36,70,65,135,50,63,84,52,37,63,53,49,59,50,50,39
SD_As4_Contig12629,221,892,372,1264,305,915,439,381,280,591,368,395,736,560,530,474
SD_As4_Contig8225,254,964,589,1553,423,903,595,542,378,877,583,626,725,777,694,628
SD_As4_Contig61580,3,27,10,37,10,24,5,16,10,22,12,6,15,25,11,9
SD_As4_Contig37107,0,11,8,19,1,28,5,25,7,8,2,5,46,31,30,37
SD_As4_Contig17218,34,123,20,143,41,81,18,34,29,109,29,40,64,69,46,40
SD_As4_Contig557cap,177,4117,727,4844,776,4368,1330,2426,691,2840,1300,2707,4069,2215,3755,3957
SD_As4_Contig31535,19,69,34,103,27,62,20,34,18,58,29,23,63,81,36,49
SD_As4_Contig53314,1,3,3,6,1,3,3,5,4,3,3,3,3,4,4,4
SD_As4_Contig31368,8,36,23,59,7,43,31,30,16,24,26,12,41,44,33,28
SD_As4_Contig42508,0,13,2,15,3,14,2,9,4,9,4,4,21,22,24,18
SD_As4_Contig15311,0,2,3,5,3,0,1,1,0,3,1,1,1,2,2,0
SD_As4_Contig21541,4,17,10,27,15,94,29,90,34,95,40,58,12,9,8,3
SD_As4_Contig11679,413,1139,1375,2514,715,870,1385,738,573,986,1082,807,664,589,471,598
SD_As4_Contig36434,0,7,0,7,1,1,1,1,2,3,0,3,4,11,4,1
SD_As4_Contig25107,264,725,1000,1725,405,462,873,383,306,532,506,319,768,992,899,744
SD_As4_Contig44883,5,35,13,48,13,37,12,33,8,27,14,21,60,58,80,64
SD_As4_Contig32643,0,1,3,4,0,1,1,0,1,4,1,1,2,2,1,1
SD_As4_Contig34700,0,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0
SD_As4_Contig349cap,397,1755,1087,2842,698,2066,1248,1183,734,1753,1407,1479,1493,1132,1348,1309
SD_As4_Contig5124,1,5,1,6,2,4,2,4,9,4,3,5,0,0,0,0
SD_As4_Contig22510,0,0,0,0,0,2,1,2,0,6,0,0,1,1,1,0
SD_As4_Contig2470,548,3117,1691,4808,1009,3190,1867,2286,1204,2740,2071,2337,2924,1935,1999,2243
SD_As4_Contig43350,1,5,0,5,0,4,2,2,2,5,0,1,6,1,5,10
SD_As4_Contig24597,18,82,73,155,37,77,63,54,29,67,52,41,56,68,63,44
SD_As4_Contig15007,76,396,149,545,109,437,188,194,109,205,162,148,546,272,486,501
SD_As4_Contig16120,300,424,824,1248,455,365,785,273,267,293,443,272,503,404,363,303
SD_As4_Contig37372,1,10,19,29,6,13,20,20,16,25,17,13,18,5,14,10
SD_As4_Contig13162,5,24,29,53,9,18,30,26,8,22,45,29,20,27,15,7
SD_As4_Contig27780,22,46,32,78,29,52,43,31,23,53,43,25,52,29,52,56
SD_As4_Contig11145,3,48,17,65,19,61,21,32,6,49,36,31,84,45,53,67
SD_As4_Contig7989,201,1900,579,2479,469,1919,760,1172,306,1195,711,1184,1959,1319,1803,1739
SD_As4_Contig38669,1,16,8,24,9,14,14,18,2,21,4,12,21,20,17,9
SD_As4_Contig5848,328,6363,1174,7537,1723,9827,2810,5638,1516,6653,2941,5801,4200,1978,4369,5842
SD_As4_Contig18573,0,6,2,8,1,6,0,0,0,0,3,0,3,1,0,0
SD_As4_Contig15207,27,58,66,124,38,63,85,43,38,58,58,44,73,81,87,61
SD_As4_Contig61185,0,11,5,16,1,10,0,2,0,3,1,3,5,4,7,5
SD_As4_Contig7059,282,1937,676,2613,712,1960,933,1028,602,1878,829,1503,1445,1065,1337,1195
SD_As4_Contig50671,1,2,1,3,0,4,0,1,1,3,0,1,0,1,1,2
SD_As4_Contig65188,1,19,0,19,7,14,5,3,10,22,3,3,21,19,5,4
SD_As4_Contig23605,0,11,3,14,1,8,3,4,6,9,3,2,7,8,2,5
